# wl	flux	err
6.522657226562500000e+03	4.787745071431251488e-15	9.806250451839376385e-18
6.523907226562500000e+03	4.803344343331371117e-15	9.775944869572497503e-18
6.525157226562500000e+03	4.825314266731083796e-15	1.166235879111503149e-17
6.526407226562500000e+03	4.877413405384624799e-15	1.201365275286488148e-17
6.527657226562500000e+03	4.931659386492900591e-15	1.387535016902150000e-17
6.528907226562500000e+03	4.999865752743582997e-15	1.402949733026909249e-17
6.530157226562500000e+03	5.046670892941074080e-15	1.377417302281219140e-17
6.531407226562500000e+03	5.037509082098007382e-15	1.375009783612696895e-17
6.532657226562500000e+03	5.025479491021021742e-15	1.620221147878241319e-17
6.533907226562500000e+03	5.104961445164551419e-15	1.744749559638904400e-17
6.535157226562500000e+03	5.215724390726594019e-15	1.844701414905591501e-17
6.536407226562500000e+03	5.301942379542452679e-15	1.886931668942525322e-17
6.537657226562500000e+03	5.303302478507588329e-15	2.243396430191780843e-17
6.538907226562500000e+03	5.371617697914067100e-15	2.433220023027967232e-17
6.540157226562500000e+03	5.473793642323023673e-15	2.322685870911865691e-17
6.541407226562500000e+03	5.425080580486145872e-15	2.054546254221265848e-17
6.542657226562500000e+03	5.257882169835184632e-15	2.320846435852705709e-17
6.543907226562500000e+03	5.116414087218329621e-15	2.051987322620152333e-17
6.545157226562500000e+03	5.074886618554804190e-15	2.069757321294906864e-17
6.546407226562500000e+03	5.156286790578817027e-15	1.970070548542587016e-17
6.547657226562500000e+03	5.278548744797635073e-15	1.908027473270932575e-17
6.548907226562500000e+03	5.316109922099495251e-15	1.511463068537686716e-17
6.550157226562500000e+03	5.315719317683551415e-15	1.775295200925145231e-17
6.551407226562500000e+03	5.426434910908497979e-15	2.596776527637601141e-17
6.552657226562500000e+03	5.741764806308331692e-15	3.849228857524309997e-17
6.553907226562500000e+03	6.156236102479233567e-15	5.917580484953880744e-17
6.555157226562500000e+03	6.881485684751090435e-15	1.205905311830187634e-16
6.556407226562500000e+03	8.712075969434590348e-15	2.989913943213192957e-16
6.557657226562500000e+03	1.330295798239898901e-14	7.660858282507373798e-16
6.558907226562500000e+03	2.275274253488590246e-14	1.265134256012913311e-15
6.560157226562500000e+03	3.655787588446983251e-14	1.380539334785539749e-15
6.561407226562500000e+03	4.558019556589858692e-14	9.702078672039655794e-16
6.562657226562500000e+03	4.485118094765256122e-14	7.244118656982392573e-16
6.563907226562500000e+03	4.151979395706186095e-14	7.311680822409139760e-16
6.565157226562500000e+03	3.433542094458494433e-14	9.799091255773025523e-16
6.566407226562500000e+03	2.245431500598401888e-14	9.314961939934984302e-16
6.567657226562500000e+03	1.290379646340211116e-14	6.914211916083564196e-16
6.568907226562500000e+03	8.772795386695280355e-15	3.232590458927942912e-16
6.570157226562500000e+03	7.081001216768818104e-15	1.309612539224162825e-16
6.571407226562500000e+03	6.160944667556509882e-15	6.955019078980838279e-17
6.572657226562500000e+03	5.542726025704536373e-15	5.451354897508318541e-17
6.573907226562500000e+03	5.313356006760985984e-15	3.883139422939142158e-17
6.575157226562500000e+03	5.183270870125272841e-15	2.975636310039779218e-17
6.576407226562500000e+03	4.954672260587002535e-15	2.477366593949334300e-17
6.577657226562500000e+03	4.708828120330363884e-15	2.510909974866427326e-17
6.578907226562500000e+03	4.513444644598276710e-15	2.183804244618396654e-17
6.580157226562500000e+03	4.434004070620369607e-15	2.093483407923289588e-17
6.581407226562500000e+03	4.526395182857516524e-15	2.303471597946307666e-17
6.582657226562500000e+03	4.698605676141022644e-15	2.376502240755122893e-17
6.583907226562500000e+03	4.718167279174564747e-15	1.991384274042692624e-17
6.585157226562500000e+03	4.683977116673083818e-15	1.703065162747607775e-17
6.586407226562500000e+03	4.678455924046489470e-15	1.429681722799297527e-17
6.587657226562500000e+03	4.681340959857812046e-15	1.386798812762024262e-17
6.588907226562500000e+03	4.654958178655157565e-15	1.235229879260138276e-17
6.590157226562500000e+03	4.599789348100836169e-15	1.353463279202718352e-17
6.591407226562500000e+03	4.474655318558521642e-15	1.552967332056018390e-17
6.592657226562500000e+03	4.308234373807260650e-15	1.837479913527329253e-17
6.593907226562500000e+03	4.186981493749633945e-15	1.650040426585997944e-17
6.595157226562500000e+03	4.179720442944898148e-15	1.471713787153126522e-17
6.596407226562500000e+03	4.247416277890549435e-15	1.152226260975562111e-17
6.597657226562500000e+03	4.267520844946139947e-15	1.146654285805445373e-17
6.598907226562500000e+03	4.236942197717867382e-15	1.199053659199090765e-17
6.600157226562500000e+03	4.224143433076275334e-15	1.187482934316555850e-17
6.601407226562500000e+03	4.255361438749455414e-15	9.759793935393355846e-18
6.602657226562500000e+03	4.292969027351786248e-15	1.053196362805959406e-17
6.603907226562500000e+03	4.276755002869244700e-15	1.252513350165147983e-17
6.605157226562500000e+03	4.208957856272737194e-15	1.422875598141507112e-17
6.606407226562500000e+03	4.188594394432584664e-15	1.255196009184786733e-17
6.607657226562500000e+03	4.223743147791062166e-15	1.276311119789065487e-17
6.608907226562500000e+03	4.196308569948075603e-15	1.281641256055231896e-17
6.610157226562500000e+03	4.172502663083978515e-15	1.353829924866669007e-17
6.611407226562500000e+03	4.241624042460966518e-15	1.270004742679458713e-17
6.612657226562500000e+03	4.276149215890967135e-15	1.166859543610201048e-17
6.613907226562500000e+03	4.239262088282692211e-15	1.063280703426312630e-17
6.615157226562500000e+03	4.197566871180093967e-15	1.014374971748474601e-17
6.616407226562500000e+03	4.178940983865213175e-15	1.112205353958530591e-17
6.617657226562500000e+03	4.114250223100101979e-15	1.435314754223146078e-17
6.618907226562500000e+03	4.017195409754750951e-15	1.325659014740915211e-17
6.620157226562500000e+03	3.992440470810473092e-15	9.601643791081635345e-18
6.621407226562500000e+03	3.987884751233952360e-15	8.090971279589798257e-18
6.622657226562500000e+03	3.964156802251663720e-15	1.385617642990066305e-17
6.623907226562500000e+03	3.895554088259391840e-15	2.122283006438230195e-17
6.625157226562500000e+03	3.725056306521893043e-15	2.394848426151803683e-17
6.626407226562500000e+03	3.642035203312597718e-15	1.999655623352057758e-17
6.627657226562500000e+03	3.745891271184961753e-15	1.786063295724603734e-17
6.628907226562500000e+03	3.840245112029086056e-15	1.379822832625300529e-17
6.630157226562500000e+03	3.903592287366440302e-15	1.210038633622312414e-17
6.631407226562500000e+03	3.976134856886842574e-15	1.191778897640057181e-17
6.632657226562500000e+03	4.000753387859797841e-15	1.614542219321097032e-17
6.633907226562500000e+03	3.889054226934785091e-15	2.123322745991352779e-17
6.635157226562500000e+03	3.688834064726108763e-15	2.060593735279544747e-17
6.636407226562500000e+03	3.590092244731783660e-15	1.357686769329947045e-17
6.637657226562500000e+03	3.647845686370104950e-15	1.156481244038843720e-17
6.638907226562500000e+03	3.733347943661185687e-15	1.005861620598096515e-17
6.640157226562500000e+03	3.792797802368067374e-15	9.248162700641818171e-18
6.641407226562500000e+03	3.849468745779111415e-15	9.644641134065277948e-18
6.642657226562500000e+03	3.881799301224809320e-15	1.191320695723293712e-17
6.643907226562500000e+03	3.872264122552810275e-15	1.193228837736077426e-17
6.645157226562500000e+03	3.881117436381999023e-15	1.061965116681040835e-17
6.646407226562500000e+03	3.869637496747711041e-15	7.922361430634714727e-18
6.647657226562500000e+03	3.827399780959447216e-15	1.139123395289545314e-17
6.648907226562500000e+03	3.721778782501485548e-15	1.910709904380665508e-17
6.650157226562500000e+03	3.518309644124817040e-15	2.471087594400076669e-17
6.651407226562500000e+03	3.307476225719254328e-15	2.027797235138519196e-17
6.652657226562500000e+03	3.289744714338353197e-15	1.726232067235063045e-17
6.653907226562500000e+03	3.390014375061368289e-15	1.379464076733373186e-17
6.655157226562500000e+03	3.456652898699743192e-15	1.060380613773976317e-17
6.656407226562500000e+03	3.459758731036066512e-15	8.995758479174168170e-18
6.657657226562500000e+03	3.426112197903022303e-15	9.505805976577677472e-18
6.658907226562500000e+03	3.449603840998575223e-15	9.352492699166690925e-18
6.660157226562500000e+03	3.502608672786013132e-15	8.371841186524797892e-18
6.661407226562500000e+03	3.528106114547527491e-15	6.650366586385556041e-18
6.662657226562500000e+03	3.550664459391332655e-15	7.729445418249007025e-18
6.663907226562500000e+03	3.589550970566507782e-15	9.402644952109020901e-18
6.665157226562500000e+03	3.642197157317442616e-15	1.118281832844129572e-17
6.666407226562500000e+03	3.694960767749918878e-15	1.105476698084709647e-17
6.667657226562500000e+03	3.741237819809626195e-15	1.180873411107563502e-17
6.668907226562500000e+03	3.751620655730865321e-15	1.087741000825952171e-17
6.670157226562500000e+03	3.739799345592055755e-15	9.751360750216734017e-18
6.671407226562500000e+03	3.750980513771623634e-15	8.154365293065199422e-18
6.672657226562500000e+03	3.762090353063360969e-15	8.108217519446243736e-18
6.673907226562500000e+03	3.767608053209214802e-15	1.177377072152984172e-17
6.675157226562500000e+03	3.832839425138932883e-15	3.100426206984259297e-17
6.676407226562500000e+03	4.166635243457282576e-15	6.327421596721734763e-17
6.677657226562500000e+03	4.749601259296343446e-15	9.000394993711708632e-17
6.678907226562500000e+03	4.694293834016980805e-15	9.891241166935188617e-17
6.680157226562500000e+03	3.930992020215074283e-15	9.393502707734435014e-17
6.681407226562500000e+03	3.311010089702863825e-15	5.148863800566844821e-17
6.682657226562500000e+03	3.193913489305597722e-15	2.328329452697410677e-17
6.683907226562500000e+03	3.287060915803516801e-15	1.502394539242992930e-17
6.685157226562500000e+03	3.315189966131110322e-15	1.082268928339044954e-17
6.686407226562500000e+03	3.300761398258586949e-15	8.257578214638214552e-18
6.687657226562500000e+03	3.338900733745367362e-15	9.020624751359491830e-18
6.688907226562500000e+03	3.374447008917241059e-15	8.216938715719012950e-18
6.690157226562500000e+03	3.347444778340719976e-15	8.263314603305606115e-18
6.691407226562500000e+03	3.309017423770802802e-15	7.316515826158353520e-18
6.692657226562500000e+03	3.315625191194199212e-15	7.717514777888581938e-18
6.693907226562500000e+03	3.331995941220178542e-15	7.828752545241586193e-18
6.695157226562500000e+03	3.351486664035865801e-15	8.457281594711935506e-18
6.696407226562500000e+03	3.400614382627067991e-15	8.737925023428206362e-18
6.697657226562500000e+03	3.452829255027594233e-15	8.825493569479393238e-18
6.698907226562500000e+03	3.466463980638989167e-15	7.783489259253179414e-18
6.700157226562500000e+03	3.480501737572226268e-15	7.350194009996666714e-18
6.701407226562500000e+03	3.505582367442141024e-15	6.704459466325433630e-18
6.702657226562500000e+03	3.536372098909143744e-15	6.840095904575385841e-18
6.703907226562500000e+03	3.551477780771873852e-15	8.155213393681738249e-18
6.705157226562500000e+03	3.509328584514299159e-15	2.142002068145293035e-17
6.706407226562500000e+03	3.333325302596875007e-15	3.714830917715263072e-17
6.707657226562500000e+03	3.130246652994206116e-15	4.706386037157896629e-17
6.708907226562500000e+03	3.267156778330092901e-15	4.640540124669683694e-17
6.710157226562500000e+03	3.504371340993568674e-15	3.459072783284063360e-17
6.711407226562500000e+03	3.573616439868581815e-15	1.509224238774671612e-17
6.712657226562500000e+03	3.526872691560915884e-15	1.567849797832016062e-17
6.713907226562500000e+03	3.392755484141739014e-15	1.817163586321560875e-17
6.715157226562500000e+03	3.273146769352123662e-15	1.720633280643051126e-17
6.716407226562500000e+03	3.199392358085793591e-15	1.610841926246225815e-17
6.717657226562500000e+03	3.069607584024483401e-15	1.700983895700921732e-17
6.718907226562500000e+03	3.020736260724691544e-15	1.355291760423378729e-17
6.720157226562500000e+03	3.066525871771719380e-15	1.002989539802124288e-17
6.721407226562500000e+03	3.122604871532959681e-15	7.060523391235108195e-18
6.722657226562500000e+03	3.159373699814472956e-15	6.377289239682547735e-18
6.723907226562500000e+03	3.187173868070901963e-15	6.596850883872883889e-18
6.725157226562500000e+03	3.224894924461601771e-15	7.076945769589172799e-18
6.726407226562500000e+03	3.273440095250194514e-15	6.454485891545799329e-18
6.727657226562500000e+03	3.314792512653020784e-15	8.002801680180371643e-18
6.728907226562500000e+03	3.354111327234090119e-15	1.114423968513473324e-17
6.730157226562500000e+03	3.419704992988267647e-15	1.248692478566133316e-17
6.731407226562500000e+03	3.420275247768803665e-15	1.150106959193872775e-17
6.732657226562500000e+03	3.357960754539047374e-15	1.007247560197070415e-17
6.733907226562500000e+03	3.339763531220918263e-15	7.395725081062670222e-18
6.735157226562500000e+03	3.343904644725446542e-15	7.167672915424398197e-18
6.736407226562500000e+03	3.377585996293844747e-15	9.423426782033027396e-18
6.737657226562500000e+03	3.432080150011548846e-15	1.194649464562023403e-17
6.738907226562500000e+03	3.438601428728875728e-15	1.195730038710737702e-17
6.740157226562500000e+03	3.450406360530379839e-15	1.120826942935065209e-17
6.741407226562500000e+03	3.482195047468448489e-15	1.055954116173208863e-17
6.742657226562500000e+03	3.534293878828740130e-15	1.239625969871160433e-17
6.743907226562500000e+03	3.571258083115382034e-15	1.251463821514833305e-17
6.745157226562500000e+03	3.531133626068641458e-15	1.397835027503780834e-17
6.746407226562500000e+03	3.389959141122783482e-15	1.579026834239719509e-17
6.747657226562500000e+03	3.212878782178851648e-15	1.628974418656256629e-17
6.748907226562500000e+03	3.145557351368674719e-15	1.374831605005809564e-17
6.750157226562500000e+03	3.208301830415973608e-15	1.276349520098600228e-17
6.751407226562500000e+03	3.279590045076001721e-15	1.009941428961023288e-17
6.752657226562500000e+03	3.293123297983338974e-15	9.422768562313424460e-18
6.753907226562500000e+03	3.307318904999740532e-15	9.016074732378319293e-18
6.755157226562500000e+03	3.333609217614858435e-15	9.161365214823864905e-18
6.756407226562500000e+03	3.374130599035564053e-15	8.948486758477955662e-18
6.757657226562500000e+03	3.407439023172733663e-15	1.035308087696938808e-17
6.758907226562500000e+03	3.388620841322970694e-15	1.076224116788902598e-17
6.760157226562500000e+03	3.379462489317573627e-15	1.118075499880741667e-17
6.761407226562500000e+03	3.440232631000929803e-15	1.117642390800355038e-17
6.762657226562500000e+03	3.527715928977796409e-15	1.259781908390757312e-17
6.763907226562500000e+03	3.581662756205519291e-15	1.155255922183957768e-17
6.765157226562500000e+03	3.601585506360808961e-15	1.058426920177155564e-17
6.766407226562500000e+03	3.644105310450834028e-15	9.889296455693107643e-18
6.767657226562500000e+03	3.676506221719829727e-15	1.031659132309587256e-17
6.768907226562500000e+03	3.663421255482070974e-15	1.025150219597903071e-17
6.770157226562500000e+03	3.658302180032320328e-15	1.014000723527521314e-17
6.771407226562500000e+03	3.652399738333537643e-15	1.021572617039214968e-17
6.772657226562500000e+03	3.642470564647841545e-15	1.452530838763206781e-17
6.773907226562500000e+03	3.700712042289215739e-15	1.667159390209422941e-17
6.775157226562500000e+03	3.775089197469771759e-15	1.728009627302420756e-17
6.776407226562500000e+03	3.784153251267107804e-15	1.623917795439431845e-17
6.777657226562500000e+03	3.753941279678764976e-15	1.906304624017998090e-17
6.778907226562500000e+03	3.740163193494875317e-15	2.138060390781633355e-17
6.780157226562500000e+03	3.674843061386231953e-15	2.494892758696916559e-17
6.781407226562500000e+03	3.461430102181435783e-15	2.306719183548678458e-17
6.782657226562500000e+03	3.311518316407265659e-15	1.671840576826268485e-17
6.783907226562500000e+03	3.286158631526515258e-15	9.487949625253057209e-18
6.785157226562500000e+03	3.271999878325259284e-15	7.682897959651127078e-18
6.786407226562500000e+03	3.294178758988114748e-15	7.274269862670134624e-18
6.787657226562500000e+03	3.350205040986947988e-15	8.351144249603185020e-18
6.788907226562500000e+03	3.398001938314343520e-15	7.867111214822824671e-18
6.790157226562500000e+03	3.409995721491207607e-15	8.293754978485774145e-18
6.791407226562500000e+03	3.417863362101418238e-15	9.629373950694750659e-18
6.792657226562500000e+03	3.425711557887241486e-15	1.270887141153294676e-17
6.793907226562500000e+03	3.436128258890252570e-15	1.503614908249792910e-17
6.795157226562500000e+03	3.487030495531228887e-15	1.673451462764581078e-17
6.796407226562500000e+03	3.517310568294114572e-15	1.582638637497312895e-17
6.797657226562500000e+03	3.532527662741111648e-15	1.630813271638912600e-17
6.798907226562500000e+03	3.551224174487214562e-15	1.470859539731944595e-17
6.800157226562500000e+03	3.601752435247189720e-15	1.413438736643771671e-17
6.801407226562500000e+03	3.659222602301817090e-15	1.295136793698951690e-17
6.802657226562500000e+03	3.694149691735865093e-15	1.356108902525277820e-17
6.803907226562500000e+03	3.666457769190304125e-15	1.264270339597611445e-17
6.805157226562500000e+03	3.638211740331072389e-15	1.127863840559116672e-17
6.806407226562500000e+03	3.649662677838513760e-15	1.046173625570316080e-17
6.807657226562500000e+03	3.673853717779096673e-15	1.238906549788888081e-17
6.808907226562500000e+03	3.725924186360040813e-15	1.313982494993843871e-17
6.810157226562500000e+03	3.753310523148805503e-15	1.309460605854531187e-17
6.811407226562500000e+03	3.771874241114271077e-15	1.214726137174295842e-17
6.812657226562500000e+03	3.776187024214940691e-15	1.538384405786540627e-17
6.813907226562500000e+03	3.724595363372715502e-15	1.936852724502353184e-17
6.815157226562500000e+03	3.602986812860203337e-15	2.047765691181726792e-17
6.816407226562500000e+03	3.573606419163833430e-15	1.742891769637181813e-17
6.817657226562500000e+03	3.650765240588543905e-15	1.589303226679310932e-17
6.818907226562500000e+03	3.694999862410658263e-15	1.429384480884529751e-17
6.820157226562500000e+03	3.700791934097960804e-15	1.444509666167857061e-17
6.821407226562500000e+03	3.700376114411103007e-15	1.395038283251138216e-17
6.822657226562500000e+03	3.683386841741205996e-15	1.515208283330054074e-17
6.823907226562500000e+03	3.675979323568747918e-15	1.622746965270842395e-17
6.825157226562500000e+03	3.767311024525956805e-15	1.734231849926661665e-17
6.826407226562500000e+03	3.870511774961980386e-15	1.489140768491368252e-17
6.827657226562500000e+03	3.910719850929099666e-15	1.539042989390812617e-17
6.828907226562500000e+03	3.963946331880608033e-15	1.559672085239500973e-17
6.830157226562500000e+03	3.949315990002113339e-15	1.483068150482378713e-17
6.831407226562500000e+03	3.895408770022886581e-15	1.129267056169228292e-17
6.832657226562500000e+03	3.910557201422938521e-15	1.069017172060487317e-17
6.833907226562500000e+03	3.968424451369919963e-15	1.075115324893806259e-17
6.835157226562500000e+03	3.978960486492121117e-15	1.113139146000644332e-17
6.836407226562500000e+03	3.925943006918199208e-15	9.926582022956636906e-18
6.837657226562500000e+03	3.952967624552579050e-15	1.044023628830894576e-17
6.838907226562500000e+03	4.039869108853940582e-15	1.014817404878242810e-17
6.840157226562500000e+03	4.093994609964386922e-15	8.841686176006217469e-18
6.841407226562500000e+03	4.104871547462426653e-15	8.560559539286882630e-18
6.842657226562500000e+03	4.146019673251165117e-15	1.035392765012165516e-17
6.843907226562500000e+03	4.185893384490750888e-15	9.718629403201679669e-18
6.845157226562500000e+03	4.150128798546829535e-15	9.238437941687580634e-18
6.846407226562500000e+03	4.096928637784786619e-15	9.244152493461153304e-18
6.847657226562500000e+03	4.089918329176776619e-15	1.699614785750010108e-17
6.848907226562500000e+03	4.046002889059534372e-15	2.370787441409586481e-17
6.850157226562500000e+03	3.902530421324709520e-15	2.518015171743447015e-17
6.851407226562500000e+03	3.812264899621357860e-15	1.944127993815115306e-17
6.852657226562500000e+03	3.779600568747029366e-15	1.545480703070804397e-17
6.853907226562500000e+03	3.825612196537163961e-15	1.386020286532987682e-17
6.855157226562500000e+03	3.898960684594511718e-15	1.226368135668161452e-17
6.856407226562500000e+03	3.913815138541599170e-15	1.014869401093017976e-17
6.857657226562500000e+03	3.915569289225526312e-15	1.028190281032761442e-17
6.858907226562500000e+03	3.899249287761663718e-15	9.233663482845311087e-18
6.860157226562500000e+03	3.896522482912549409e-15	8.322009041929720814e-18
6.861407226562500000e+03	3.912642177432690063e-15	1.171785790649907826e-17
6.862657226562500000e+03	3.976259917754590720e-15	1.973901880330675103e-17
6.863907226562500000e+03	4.076570845981252780e-15	2.205410200822591737e-17
6.865157226562500000e+03	4.054161372542659765e-15	2.170445818848234430e-17
6.866407226562500000e+03	3.976623958244478797e-15	1.663294122947111116e-17
6.867657226562500000e+03	4.014568092668489667e-15	1.454107441797388073e-17
6.868907226562500000e+03	4.022781949038927512e-15	1.412893957618464286e-17
6.870157226562500000e+03	3.976321013199859358e-15	1.731020878814998564e-17
6.871407226562500000e+03	4.033113861784386673e-15	2.477568456792891624e-17
6.872657226562500000e+03	4.238203859240637183e-15	2.997896142867942763e-17
6.873907226562500000e+03	4.325855397123952461e-15	2.721207851395610412e-17
6.875157226562500000e+03	4.309211604615961381e-15	2.206054305356552556e-17
6.876407226562500000e+03	4.297792957290717399e-15	1.850215782110601790e-17
6.877657226562500000e+03	4.284264558469735954e-15	2.322339315777857933e-17
6.878907226562500000e+03	4.356430889652924383e-15	2.630168689240442099e-17
6.880157226562500000e+03	4.367047848279374682e-15	2.675900489948597790e-17
6.881407226562500000e+03	4.318878543561009583e-15	2.536339878711892431e-17
6.882657226562500000e+03	4.308483254030937583e-15	2.967754444533354477e-17
6.883907226562500000e+03	4.212972259873630685e-15	3.048145902151396783e-17
6.885157226562500000e+03	4.143209149118522766e-15	2.982243270819819429e-17
6.886407226562500000e+03	4.191494300597467287e-15	2.786684275810731209e-17
6.887657226562500000e+03	4.364516265146243819e-15	3.306333367871510086e-17
6.888907226562500000e+03	4.465374750208099293e-15	3.879325906660122884e-17
6.890157226562500000e+03	4.509779642986664221e-15	4.042947152542724852e-17
6.891407226562500000e+03	4.437255974237676158e-15	3.543971686165784558e-17
6.892657226562500000e+03	4.388026840759773443e-15	2.748813790713326745e-17
6.893907226562500000e+03	4.457513140427628436e-15	1.566382397282752476e-17
6.895157226562500000e+03	4.532814319049264443e-15	1.172721677524472089e-17
6.896407226562500000e+03	4.557655643470427088e-15	1.182971720482036361e-17
6.897657226562500000e+03	4.561076864486838216e-15	1.792103138816022319e-17
6.898907226562500000e+03	4.511330158238136611e-15	2.264325353604545590e-17
6.900157226562500000e+03	4.358197644299418278e-15	2.429476068161430279e-17
6.901407226562500000e+03	4.252046576501420782e-15	2.159194473739926204e-17
6.902657226562500000e+03	4.371883522440426913e-15	2.502807759828317054e-17
6.903907226562500000e+03	4.549895253138549478e-15	2.306477142283539656e-17
6.905157226562500000e+03	4.612988329020081270e-15	2.321699451486936494e-17
6.906407226562500000e+03	4.725155621494995199e-15	2.632202389529559182e-17
6.907657226562500000e+03	4.856645008428019374e-15	3.144520445441003479e-17
6.908907226562500000e+03	4.893160244768791941e-15	3.059499181744976436e-17
6.910157226562500000e+03	4.871595194786738352e-15	2.956571174157489601e-17
6.911407226562500000e+03	4.814833931091210254e-15	2.467555927258328826e-17
6.912657226562500000e+03	4.906992080472474935e-15	2.532634779709707296e-17
6.913907226562500000e+03	5.024894553183262268e-15	2.758367808603445278e-17
6.915157226562500000e+03	5.002225518501257416e-15	3.293132276824815295e-17
6.916407226562500000e+03	4.864088706713470530e-15	3.583118035893686855e-17
6.917657226562500000e+03	4.668883582936684994e-15	4.330047234995260725e-17
6.918907226562500000e+03	4.380638759088424238e-15	4.253642161189149376e-17
6.920157226562500000e+03	4.376858399179950080e-15	3.781775163359311410e-17
6.921407226562500000e+03	4.639103808092845232e-15	2.967929247377019028e-17
6.922657226562500000e+03	4.772318688192291758e-15	2.477797047237358107e-17
6.923907226562500000e+03	4.822548933796627827e-15	2.357329973235904456e-17
6.925157226562500000e+03	4.864106539942286838e-15	2.494490572537729260e-17
6.926407226562500000e+03	4.884999710756730948e-15	2.319456327849787257e-17
6.927657226562500000e+03	4.927078800462781112e-15	2.288520933929210366e-17
6.928907226562500000e+03	4.986666663671856466e-15	2.092533808565991337e-17
6.930157226562500000e+03	5.037876696186399799e-15	2.437714534200759543e-17
6.931407226562500000e+03	5.119144867657067831e-15	2.594645128941324044e-17
6.932657226562500000e+03	5.138807558914626023e-15	2.820614124469566073e-17
6.933907226562500000e+03	5.128426766605936390e-15	2.421616781087794661e-17
6.935157226562500000e+03	5.115549259391694568e-15	2.207925076339639722e-17
6.936407226562500000e+03	5.141747754069214330e-15	2.532929367997744668e-17
6.937657226562500000e+03	5.227036759470205377e-15	2.990528107026958077e-17
6.938907226562500000e+03	5.207399803943933178e-15	2.975786720986354483e-17
6.940157226562500000e+03	5.267925212305744644e-15	2.862709866735003939e-17
6.941407226562500000e+03	5.387207343760441475e-15	2.939389247482718065e-17
6.942657226562500000e+03	5.495062249556024532e-15	3.403357189041885275e-17
6.943907226562500000e+03	5.569996621829108119e-15	3.214060124969685515e-17
6.945157226562500000e+03	5.561373755092314867e-15	2.956440488056573969e-17
6.946407226562500000e+03	5.634535075070992300e-15	2.900628316176013493e-17
6.947657226562500000e+03	5.722622126557965876e-15	3.807411273902672238e-17
6.948907226562500000e+03	5.669728052407621911e-15	4.121281386374279768e-17
6.950157226562500000e+03	5.717176902675993793e-15	3.953578176795003958e-17
6.951407226562500000e+03	5.669973260932683972e-15	3.255126094277538519e-17
6.952657226562500000e+03	5.465173919433712750e-15	2.843662408940194763e-17
6.953907226562500000e+03	5.423890036448118924e-15	2.713725386362463463e-17
6.955157226562500000e+03	5.530174610618965950e-15	2.814007446512186586e-17
6.956407226562500000e+03	5.552987501007274391e-15	2.309137513209592197e-17
6.957657226562500000e+03	5.585069847396185393e-15	1.972570746555732978e-17
6.958907226562500000e+03	5.663975779194910015e-15	1.389249138435714451e-17
6.960157226562500000e+03	5.713738047107666722e-15	1.250394336381134887e-17
6.961407226562500000e+03	5.729860934772183493e-15	1.476070141782072066e-17
6.962657226562500000e+03	5.767660524162590457e-15	2.079134527025379528e-17
6.963907226562500000e+03	5.800286026377469621e-15	2.909158041311344665e-17
6.965157226562500000e+03	5.830030703330438673e-15	3.951466655564371212e-17
6.966407226562500000e+03	5.820037154357421046e-15	4.372240105384247965e-17
6.967657226562500000e+03	5.951863991073815327e-15	4.805280707397047196e-17
6.968907226562500000e+03	5.968936132969284501e-15	4.149079386011602365e-17
6.970157226562500000e+03	5.893039294816959948e-15	3.449269655982816707e-17
6.971407226562500000e+03	5.890035374781934984e-15	2.854428401801662941e-17
6.972657226562500000e+03	5.850572297551293224e-15	2.808099668955437893e-17
6.973907226562500000e+03	5.925733457435495553e-15	2.899695902288223621e-17
6.975157226562500000e+03	6.042095882231858742e-15	3.501842124867820275e-17
6.976407226562500000e+03	6.136358273240484108e-15	3.641473219509965914e-17
6.977657226562500000e+03	6.064646349693015089e-15	3.945133880500489019e-17
6.978907226562500000e+03	6.087756835582838758e-15	3.554885303856689837e-17
6.980157226562500000e+03	6.110927510059983147e-15	3.354181032870013326e-17
6.981407226562500000e+03	6.144122864904272136e-15	3.720748534723207400e-17
6.982657226562500000e+03	6.311180864449737150e-15	4.474347227278543919e-17
6.983907226562500000e+03	6.326147478338283552e-15	4.723594465328869988e-17
6.985157226562500000e+03	6.364534494487331211e-15	4.874203149276595519e-17
6.986407226562500000e+03	6.351185336819696825e-15	4.440781383507743082e-17
6.987657226562500000e+03	6.204552289579148816e-15	4.836735915764031533e-17
6.988907226562500000e+03	6.039986824520230119e-15	4.512570408252357260e-17
6.990157226562500000e+03	5.947459484421861104e-15	3.979774329028362872e-17
6.991407226562500000e+03	5.937520950170560521e-15	3.193969518315065039e-17
6.992657226562500000e+03	6.055333585812702522e-15	3.059529317996717820e-17
6.993907226562500000e+03	6.106982405267277167e-15	3.210423294479810215e-17
6.995157226562500000e+03	6.141536251023047563e-15	3.574289660383239039e-17
6.996407226562500000e+03	6.230101349032478427e-15	3.474819632022491126e-17
6.997657226562500000e+03	6.264185417177701578e-15	3.518631545015330292e-17
6.998907226562500000e+03	6.246919282985128829e-15	3.373126105443784656e-17
7.000157226562500000e+03	6.339684257732269962e-15	3.472031429068885041e-17
7.001407226562500000e+03	6.447797997058060732e-15	3.345181241201449166e-17
7.002657226562500000e+03	6.446616122719648979e-15	3.362562429471468850e-17
7.003907226562500000e+03	6.357706418400666926e-15	3.106207905754725512e-17
7.005157226562500000e+03	6.323979489727976263e-15	3.281648623647467201e-17
7.006407226562500000e+03	6.422721897456583088e-15	3.681722343299705914e-17
