# wl	flux	err
4.091000000000000000e+03	3.174745842492091004e-15	2.761031751472150196e-17
4.092000000000000000e+03	3.251325935515835616e-15	4.845144394272685037e-17
4.093000000000000000e+03	3.515791550079824834e-15	7.159391692950890120e-17
4.094000000000000000e+03	3.878551187945895804e-15	1.005766781233581645e-16
4.095000000000000000e+03	4.307854817020714441e-15	1.372872560883069183e-16
4.096000000000000000e+03	4.941412471843086249e-15	2.227481008654903285e-16
4.097000000000000000e+03	5.935519574646570530e-15	3.857936658100174982e-16
4.098000000000000000e+03	7.723835297577573578e-15	5.942385242061384440e-16
4.099000000000000000e+03	1.085479110247409146e-14	9.282926701750504591e-16
4.100000000000000000e+03	1.502332704137367431e-14	1.029576126939616450e-15
4.101000000000000000e+03	2.111700540021607097e-14	8.388701850171604145e-16
4.102000000000000000e+03	2.044034661569897882e-14	9.996050373942263669e-16
4.103000000000000000e+03	1.326170821165879957e-14	1.235586751877319172e-15
4.104000000000000000e+03	7.986424722151547962e-15	9.782378096240199154e-16
4.105000000000000000e+03	5.871202946429448987e-15	4.717133707170765467e-16
4.106000000000000000e+03	5.488207347793301815e-15	1.948301389646575594e-16
4.107000000000000000e+03	4.784187355615293191e-15	1.416704941771488555e-16
4.108000000000000000e+03	4.112411358278784246e-15	1.245185552738002725e-16
4.109000000000000000e+03	3.758560822407551350e-15	8.602797155815170997e-17
4.110000000000000000e+03	3.534343552033250634e-15	5.794114097332274313e-17
4.111000000000000000e+03	3.278654148286660951e-15	4.472305573778348752e-17
4.112000000000000000e+03	3.183001037413529074e-15	3.405517088880810245e-17
4.113000000000000000e+03	3.098202366670713230e-15	2.537518389789201274e-17
4.114000000000000000e+03	3.023383473453300144e-15	3.069769716596484311e-17
4.115000000000000000e+03	2.882774170520920494e-15	2.860038837297510660e-17
4.116000000000000000e+03	2.763727432838833620e-15	2.566536688214724812e-17
4.117000000000000000e+03	2.800515295993599159e-15	2.044194873213341860e-17
4.118000000000000000e+03	2.858979879223803652e-15	2.309218555550970872e-17
4.119000000000000000e+03	2.829429119703492102e-15	3.831964738408041651e-17
4.120000000000000000e+03	3.018047635868076578e-15	3.957174973640414435e-17
4.121000000000000000e+03	3.074099376628729667e-15	4.152341617035593341e-17
4.122000000000000000e+03	2.835672524563220857e-15	4.380041874994663140e-17
4.123000000000000000e+03	2.726131316675796297e-15	2.914690784738882670e-17
4.124000000000000000e+03	2.701483753355745645e-15	1.783204415302923693e-17
4.125000000000000000e+03	2.745188915737241931e-15	1.523957344171178879e-17
4.126000000000000000e+03	2.752825909875768757e-15	1.744785119847676150e-17
4.127000000000000000e+03	2.764375255327377504e-15	2.125618166605459036e-17
4.128000000000000000e+03	2.733035539117120628e-15	2.282555161717184706e-17
4.129000000000000000e+03	2.576003301399964082e-15	2.381954370957611721e-17
4.130000000000000000e+03	2.663163069056157420e-15	3.539932176113766427e-17
4.131000000000000000e+03	2.742637107946249206e-15	3.623814480894887057e-17
4.132000000000000000e+03	2.947488906209081486e-15	3.424445495647646257e-17
4.133000000000000000e+03	2.704512915121609721e-15	3.405689767122483238e-17
4.134000000000000000e+03	2.693123054950774399e-15	2.553404320250028205e-17
4.135000000000000000e+03	2.680976426612324685e-15	1.795243619281170097e-17
4.136000000000000000e+03	2.617409073972356258e-15	1.874612435591923985e-17
4.137000000000000000e+03	2.590182947018322790e-15	1.209507557087190630e-17
4.138000000000000000e+03	2.576022258215998148e-15	1.289168783273840642e-17
4.139000000000000000e+03	2.595459582233886303e-15	1.492309749636022432e-17
4.140000000000000000e+03	2.657837716227233505e-15	1.408850976834969626e-17
4.141000000000000000e+03	2.627065731067820550e-15	3.071919785670255687e-17
4.142000000000000000e+03	2.581413580787771507e-15	5.671647452190896872e-17
4.143000000000000000e+03	2.971516326430123259e-15	5.772022996751619903e-17
4.144000000000000000e+03	3.019793951461508190e-15	5.554358576566657694e-17
4.145000000000000000e+03	2.699128225310634161e-15	4.957620614406204647e-17
4.146000000000000000e+03	2.678887304584971327e-15	2.679676119821977400e-17
4.147000000000000000e+03	2.751048116518829743e-15	2.187903080088286467e-17
4.148000000000000000e+03	2.674633641234705734e-15	2.313658259092768929e-17
4.149000000000000000e+03	2.820873723479336245e-15	2.274857877367466180e-17
4.150000000000000000e+03	2.714760493377217143e-15	2.273410075440011115e-17
4.151000000000000000e+03	2.664830775670316227e-15	1.946141115304498401e-17
4.152000000000000000e+03	2.704146596723194262e-15	2.095812397357311966e-17
4.153000000000000000e+03	2.667716492356474774e-15	2.445952196873478297e-17
4.154000000000000000e+03	2.861770021359103164e-15	2.518319770929691518e-17
4.155000000000000000e+03	2.704021616115856581e-15	2.384433238591993313e-17
4.156000000000000000e+03	2.804804287040369165e-15	2.076244570790876117e-17
4.157000000000000000e+03	2.748344958384277083e-15	1.849922849856779847e-17
4.158000000000000000e+03	2.788988483650106605e-15	1.926717251889247967e-17
4.159000000000000000e+03	2.722466636576471521e-15	1.744370425779941433e-17
4.160000000000000000e+03	2.681000503296202329e-15	1.968245488938433561e-17
4.161000000000000000e+03	2.753621901075442651e-15	1.929837121582748956e-17
4.162000000000000000e+03	2.612435809548890553e-15	2.054859798460174291e-17
4.163000000000000000e+03	2.749293054620430102e-15	2.149670624519735262e-17
4.164000000000000000e+03	2.674599738293437247e-15	2.059290187536003842e-17
4.165000000000000000e+03	2.591527781352806653e-15	2.063147138630949654e-17
4.166000000000000000e+03	2.650295511755067320e-15	1.800357979559931319e-17
4.167000000000000000e+03	2.753361248406657568e-15	1.740724125567792150e-17
4.168000000000000000e+03	2.621938114723058257e-15	1.695284097433034717e-17
4.169000000000000000e+03	2.660424681021003238e-15	1.788451028312678146e-17
4.170000000000000000e+03	2.683784872052936262e-15	1.663510507982974155e-17
4.171000000000000000e+03	2.783517906871373606e-15	2.347420988625696177e-17
4.172000000000000000e+03	2.756571002656607783e-15	2.782087784405828552e-17
4.173000000000000000e+03	2.955497376277835235e-15	2.863076121615590221e-17
4.174000000000000000e+03	2.707148614345846633e-15	2.905478284765670834e-17
4.175000000000000000e+03	2.725271823667197288e-15	2.577194927709923813e-17
4.176000000000000000e+03	2.742599361155877408e-15	1.967352106578891322e-17
4.177000000000000000e+03	2.783583533048982027e-15	3.212459141497613674e-17
4.178000000000000000e+03	2.910344617777371217e-15	3.358293343668544295e-17
4.179000000000000000e+03	2.923120995112110817e-15	3.523077948510644685e-17
4.180000000000000000e+03	2.685383864581477694e-15	3.528143627298753979e-17
4.181000000000000000e+03	2.757340399030618809e-15	2.538033173176623357e-17
4.182000000000000000e+03	2.746995205465017670e-15	2.114687248685758798e-17
4.183000000000000000e+03	2.638836630705527529e-15	2.093319653373210661e-17
4.184000000000000000e+03	2.698917052108795418e-15	1.638039776612166552e-17
4.185000000000000000e+03	2.629378404483458644e-15	1.601262946390992257e-17
4.186000000000000000e+03	2.621267542145214681e-15	1.713432068986856142e-17
4.187000000000000000e+03	2.696029096279569775e-15	1.776898442825890064e-17
4.188000000000000000e+03	2.682318738356004801e-15	1.964442387005587410e-17
4.189000000000000000e+03	2.641434645032534558e-15	2.396558621973278523e-17
4.190000000000000000e+03	2.525170416202611246e-15	2.554986645061385154e-17
4.191000000000000000e+03	2.724052341883872941e-15	2.512101392760936853e-17
4.192000000000000000e+03	2.655670948795640777e-15	2.471233408001592057e-17
4.193000000000000000e+03	2.581650137531275995e-15	2.182300326612423109e-17
4.194000000000000000e+03	2.556646265791266657e-15	1.907699755369045092e-17
4.195000000000000000e+03	2.690160044408507662e-15	2.018523628983231643e-17
4.196000000000000000e+03	2.676475586110740672e-15	2.525378705539045606e-17
4.197000000000000000e+03	2.536922965833334982e-15	2.737190852305595873e-17
4.198000000000000000e+03	2.784849972481348060e-15	3.031628633739077722e-17
4.199000000000000000e+03	2.668100179911839739e-15	3.161234074370035157e-17
4.200000000000000000e+03	2.504107655760833078e-15	3.740744841372859870e-17
4.201000000000000000e+03	2.690100422735355460e-15	3.869196425061348226e-17
4.202000000000000000e+03	2.837985557956873333e-15	3.705514293578933691e-17
4.203000000000000000e+03	2.548888035412047538e-15	3.521079793758789368e-17
4.204000000000000000e+03	2.582409276890443847e-15	2.379552330482792914e-17
4.205000000000000000e+03	2.582124747363470829e-15	1.177284828423992461e-17
4.206000000000000000e+03	2.564098582174941041e-15	1.086795473212930029e-17
4.207000000000000000e+03	2.557910683573138825e-15	1.223958700518218073e-17
4.208000000000000000e+03	2.545442755248806827e-15	1.406296839058370803e-17
4.209000000000000000e+03	2.546275978201482299e-15	1.681448338606062915e-17
4.210000000000000000e+03	2.617573979771014708e-15	1.707291447445143392e-17
4.211000000000000000e+03	2.523439698503382058e-15	1.633275900798320134e-17
4.212000000000000000e+03	2.519324568171784529e-15	1.624940654290612296e-17
4.213000000000000000e+03	2.500684108659774912e-15	2.735297264233017751e-17
4.214000000000000000e+03	2.457994472728911573e-15	4.086087866849505953e-17
4.215000000000000000e+03	2.790443297484361855e-15	4.440004928995200123e-17
4.216000000000000000e+03	2.639604380959289312e-15	4.677590049386119673e-17
4.217000000000000000e+03	2.431277032896001941e-15	4.434080976324098723e-17
4.218000000000000000e+03	2.345681497327443395e-15	2.353993899574194459e-17
4.219000000000000000e+03	2.357044166018346239e-15	1.992954170487157968e-17
4.220000000000000000e+03	2.251928804822375059e-15	1.893551078470077677e-17
4.221000000000000000e+03	2.201978487905152861e-15	2.034712017318844099e-17
4.222000000000000000e+03	2.232996110791955712e-15	1.965774447712626972e-17
4.223000000000000000e+03	2.165427226582019399e-15	2.035716713729374689e-17
4.224000000000000000e+03	2.289164303140367228e-15	3.296705162463190235e-17
4.225000000000000000e+03	2.297198592066191378e-15	5.767397771678263224e-17
4.226000000000000000e+03	2.650202143321907039e-15	6.415272134018030604e-17
4.227000000000000000e+03	2.660717456137779249e-15	7.321562712892590237e-17
4.228000000000000000e+03	2.053421333039863964e-15	7.301327066185874182e-17
4.229000000000000000e+03	2.088122909543068459e-15	4.149615948319360199e-17
4.230000000000000000e+03	2.195510786599678876e-15	2.784131431831374690e-17
4.231000000000000000e+03	2.225748674807010474e-15	8.299342809134114683e-17
4.232000000000000000e+03	2.459416567066318455e-15	9.335270214087232755e-17
4.233000000000000000e+03	3.115485050651471479e-15	9.051002707967873605e-17
4.234000000000000000e+03	2.343426645563203409e-15	8.501955134581233972e-17
4.235000000000000000e+03	2.430125352445289692e-15	5.788153405213161724e-17
4.236000000000000000e+03	2.490972691948855460e-15	2.399092779789357047e-17
4.237000000000000000e+03	2.431421279419033270e-15	1.875445101835192210e-17
4.238000000000000000e+03	2.541544806297859797e-15	1.646599613093703787e-17
4.239000000000000000e+03	2.538925206527836314e-15	1.784701905466048242e-17
4.240000000000000000e+03	2.503788194851242857e-15	2.008466111981024493e-17
4.241000000000000000e+03	2.381908768235153194e-15	1.987483666252686438e-17
4.242000000000000000e+03	2.523544236935509682e-15	2.080043371968585571e-17
4.243000000000000000e+03	2.536897892336005531e-15	2.099440500308222943e-17
4.244000000000000000e+03	2.529668087547531131e-15	1.683274372797480286e-17
4.245000000000000000e+03	2.544027556460860440e-15	1.879134386104559319e-17
4.246000000000000000e+03	2.562632753769479824e-15	1.851225357092122088e-17
4.247000000000000000e+03	2.675879621546549653e-15	1.739724754494261918e-17
4.248000000000000000e+03	2.591836662369866484e-15	1.773859240404235891e-17
4.249000000000000000e+03	2.527750711833759214e-15	2.224514942963399407e-17
4.250000000000000000e+03	2.708295278380863299e-15	2.687009319513665676e-17
4.251000000000000000e+03	2.589574526180610774e-15	3.311012502407339021e-17
4.252000000000000000e+03	2.407345141645603733e-15	3.346835209690554881e-17
4.253000000000000000e+03	2.324884325038605703e-15	1.961446599727973752e-17
4.254000000000000000e+03	2.459068357542276082e-15	1.577136827846216733e-17
4.255000000000000000e+03	2.449994058513959858e-15	1.403979183344717064e-17
4.256000000000000000e+03	2.481288466901817045e-15	1.251731130127855954e-17
4.257000000000000000e+03	2.495261103757520449e-15	1.484396795969144101e-17
4.258000000000000000e+03	2.596495475525795429e-15	2.262599776479610197e-17
4.259000000000000000e+03	2.510841313276854198e-15	2.568833561172514924e-17
4.260000000000000000e+03	2.730403826324450972e-15	2.616287557784586039e-17
4.261000000000000000e+03	2.635117515987272208e-15	2.566344183338098391e-17
4.262000000000000000e+03	2.578812446932069198e-15	2.079489226980812758e-17
4.263000000000000000e+03	2.515789398326695772e-15	1.448328215114589131e-17
4.264000000000000000e+03	2.543535532685282055e-15	1.095247047941625609e-17
4.265000000000000000e+03	2.582331321844705921e-15	1.395842064912501253e-17
4.266000000000000000e+03	2.595139360856657502e-15	1.561225630249021289e-17
4.267000000000000000e+03	2.689985912703048951e-15	1.499124643167795612e-17
4.268000000000000000e+03	2.695540148248488176e-15	1.461750330176090162e-17
4.269000000000000000e+03	2.692962420605691977e-15	3.096368041941247425e-17
4.270000000000000000e+03	2.598909625829514782e-15	4.636180842861262305e-17
4.271000000000000000e+03	2.995775984992558549e-15	5.009754819567809216e-17
4.272000000000000000e+03	2.703837524849661082e-15	5.138381931911695673e-17
4.273000000000000000e+03	2.584650043265922698e-15	4.691731117120729420e-17
4.274000000000000000e+03	2.589825180062593548e-15	2.120374091744770066e-17
4.275000000000000000e+03	2.538322772572311024e-15	1.621189718050851350e-17
4.276000000000000000e+03	2.504730073731418148e-15	1.921970183302076301e-17
4.277000000000000000e+03	2.561811389744285468e-15	2.091307972853420608e-17
4.278000000000000000e+03	2.693081768941181868e-15	2.035580431334621844e-17
4.279000000000000000e+03	2.706284394494809005e-15	1.629934199501958707e-17
4.280000000000000000e+03	2.659459214502155574e-15	1.775273638585070940e-17
4.281000000000000000e+03	2.607176710370137576e-15	2.234126460165660321e-17
4.282000000000000000e+03	2.740862708427246076e-15	2.438205907660666985e-17
4.283000000000000000e+03	2.543910502782177383e-15	2.497253258399833032e-17
4.284000000000000000e+03	2.690678499122012451e-15	2.238404197174070203e-17
4.285000000000000000e+03	2.706886824128607157e-15	2.024580939261974335e-17
4.286000000000000000e+03	2.687273243761453066e-15	1.749679603560737514e-17
4.287000000000000000e+03	2.607700040813791419e-15	2.001350304800510033e-17
4.288000000000000000e+03	2.600590581874325045e-15	2.133344832469676533e-17
4.289000000000000000e+03	2.596344131641219933e-15	2.059668145992583186e-17
4.290000000000000000e+03	2.680421076006737268e-15	2.067592490647394339e-17
4.291000000000000000e+03	2.661662838138591410e-15	1.919522409342929133e-17
4.292000000000000000e+03	2.633884314468498780e-15	2.818436942161145990e-17
4.293000000000000000e+03	2.763888766363002803e-15	2.979309653930757224e-17
4.294000000000000000e+03	2.924325066210594655e-15	2.610172166462425290e-17
4.295000000000000000e+03	2.767734092494808668e-15	2.313196528472096883e-17
4.296000000000000000e+03	2.766269542301155743e-15	1.960792787399504161e-17
4.297000000000000000e+03	2.735191015356152548e-15	2.220291386034249050e-17
4.298000000000000000e+03	2.636387400712875363e-15	3.501635174167329083e-17
4.299000000000000000e+03	2.862324415120797806e-15	3.770126141683405648e-17
4.300000000000000000e+03	2.961831152743547827e-15	3.794731825577696154e-17
4.301000000000000000e+03	2.725614562385166401e-15	3.685282163140650168e-17
4.302000000000000000e+03	2.718018623420686060e-15	3.131001431480090989e-17
4.303000000000000000e+03	2.956367190649122941e-15	2.782155491109661969e-17
4.304000000000000000e+03	2.871903368309761549e-15	2.631632862767400507e-17
4.305000000000000000e+03	2.860109462024359417e-15	2.537671323976109238e-17
4.306000000000000000e+03	2.721822442883983247e-15	3.334530778803044934e-17
4.307000000000000000e+03	2.861835545554539623e-15	3.440303211473785344e-17
4.308000000000000000e+03	2.971802431529707247e-15	3.339711539032265631e-17
4.309000000000000000e+03	2.813385253872357862e-15	2.756114570283490710e-17
4.310000000000000000e+03	2.857649984259546167e-15	1.636561149387536247e-17
4.311000000000000000e+03	2.892179487699084516e-15	1.925142893510260001e-17
4.312000000000000000e+03	2.977764491582251523e-15	1.726519895829012760e-17
4.313000000000000000e+03	2.971897553023201030e-15	1.895724111546276919e-17
4.314000000000000000e+03	2.978341192604892840e-15	2.737334701232558413e-17
4.315000000000000000e+03	2.944438335721438621e-15	2.946340548072216496e-17
4.316000000000000000e+03	2.705811914308950484e-15	3.026178603819433791e-17
4.317000000000000000e+03	2.727253566782244690e-15	2.030954042322674161e-17
4.318000000000000000e+03	2.644357971605947856e-15	1.741953566180104085e-17
4.319000000000000000e+03	2.684451955108085885e-15	2.905008878709652427e-17
4.320000000000000000e+03	2.898484147303695275e-15	2.970294728696064919e-17
4.321000000000000000e+03	2.967819764947354793e-15	2.221819019192436051e-17
4.322000000000000000e+03	2.894813509871302428e-15	1.547265147846268048e-17
4.323000000000000000e+03	2.990800735262466912e-15	1.842388079779184912e-17
4.324000000000000000e+03	3.012582580811255152e-15	2.469544732021640518e-17
4.325000000000000000e+03	3.181174233330021308e-15	2.112135364826726641e-17
4.326000000000000000e+03	3.148378498367636129e-15	2.033762455557484701e-17
4.327000000000000000e+03	3.152172667753299307e-15	2.356576103723519652e-17
4.328000000000000000e+03	3.286286831447466457e-15	3.087345285307112624e-17
4.329000000000000000e+03	3.413981592918051728e-15	3.785866930470124551e-17
4.330000000000000000e+03	3.583519522085418083e-15	4.136932394915685281e-17
4.331000000000000000e+03	3.761856718342657427e-15	5.377302848863920844e-17
4.332000000000000000e+03	3.981191893437583635e-15	7.859458453128514031e-17
4.333000000000000000e+03	4.372849605280531679e-15	1.134074633564090097e-16
4.334000000000000000e+03	4.931004826865246401e-15	1.798304099362912783e-16
4.335000000000000000e+03	5.755694989742632692e-15	2.979459576346956605e-16
4.336000000000000000e+03	7.226112987599460417e-15	5.133650447562708747e-16
4.337000000000000000e+03	9.796821660777413947e-15	7.650881310139175130e-16
4.338000000000000000e+03	1.363833365567169319e-14	1.061950373501557292e-15
4.339000000000000000e+03	1.888259891396354149e-14	1.044103018469348528e-15
4.340000000000000000e+03	2.461201895618496898e-14	8.670855596700567228e-16
4.341000000000000000e+03	2.053235823474385463e-14	1.163547689512948566e-15
4.342000000000000000e+03	1.306028812264244285e-14	1.310565529489139920e-15
4.343000000000000000e+03	7.984166951027561029e-15	9.297096114705646665e-16
4.344000000000000000e+03	5.939310501525648092e-15	4.576990274340230265e-16
4.345000000000000000e+03	5.570953611183200317e-15	1.652414138594410063e-16
4.346000000000000000e+03	5.082499884559687893e-15	1.089677312272622804e-16
4.347000000000000000e+03	4.515730487400157846e-15	1.052764558064217666e-16
4.348000000000000000e+03	4.144353975579383288e-15	8.148340276324823201e-17
4.349000000000000000e+03	3.853810555075403367e-15	5.642830290422831147e-17
4.350000000000000000e+03	3.687136162521154583e-15	4.440083200047810370e-17
4.351000000000000000e+03	3.851898133118508045e-15	6.531846527494953027e-17
4.352000000000000000e+03	3.618013029079184005e-15	7.818370837405410472e-17
4.353000000000000000e+03	3.054774606213353364e-15	7.863189046127138914e-17
4.354000000000000000e+03	3.060835040655135927e-15	3.920291059932173398e-17
4.355000000000000000e+03	3.027744923041273036e-15	1.436160882339936944e-17
4.356000000000000000e+03	2.974053744226766030e-15	1.422468629950871364e-17
4.357000000000000000e+03	3.061164942466985901e-15	1.427889989305506573e-17
4.358000000000000000e+03	3.036744699839845518e-15	1.459067319313789991e-17
4.359000000000000000e+03	3.076708892006737165e-15	2.193915066687546471e-17
4.360000000000000000e+03	2.998049549164553265e-15	2.823633042543005355e-17
4.361000000000000000e+03	2.779619620868599027e-15	2.613080449880818039e-17
4.362000000000000000e+03	2.806799409636673821e-15	1.710263408265753799e-17
4.363000000000000000e+03	2.890175916626941115e-15	1.445334173057219170e-17
4.364000000000000000e+03	2.911168270163447884e-15	1.039434179355215958e-17
4.365000000000000000e+03	2.877593912606318700e-15	1.062517510960034304e-17
4.366000000000000000e+03	2.923445944471054312e-15	1.425897897785343615e-17
4.367000000000000000e+03	2.996392291058798600e-15	1.558464223808109062e-17
4.368000000000000000e+03	2.926497084513094004e-15	1.578033979085117061e-17
4.369000000000000000e+03	3.008320072576454356e-15	1.643693205307008019e-17
4.370000000000000000e+03	2.990104963741609978e-15	1.708866747857141655e-17
4.371000000000000000e+03	2.992785120274979117e-15	1.667195666945979554e-17
4.372000000000000000e+03	2.878779247640227469e-15	1.841313998423605232e-17
4.373000000000000000e+03	2.933925584687131391e-15	1.960266139652203435e-17
4.374000000000000000e+03	3.075796906656267676e-15	2.118707010904366006e-17
4.375000000000000000e+03	3.029687012841075724e-15	1.840919918750475026e-17
4.376000000000000000e+03	3.056716645589314902e-15	1.720158563090732836e-17
4.377000000000000000e+03	3.003915059048774374e-15	2.395359878906035106e-17
4.378000000000000000e+03	2.945194116083117548e-15	2.356531782248752330e-17
4.379000000000000000e+03	2.778339599561825408e-15	2.216513517536106664e-17
4.380000000000000000e+03	2.909740462816859137e-15	2.030787384463081560e-17
4.381000000000000000e+03	2.971751008301504410e-15	3.021352920910474680e-17
4.382000000000000000e+03	2.967072532416421616e-15	3.702025358235275876e-17
4.383000000000000000e+03	3.234638824381010680e-15	4.215959616319972034e-17
4.384000000000000000e+03	2.976328353338086505e-15	4.375078997205551007e-17
4.385000000000000000e+03	3.207680193282116199e-15	4.653983179982270192e-17
4.386000000000000000e+03	3.160465943474930513e-15	6.877851322399074257e-17
4.387000000000000000e+03	3.531194959140069028e-15	6.562968255106314041e-17
4.388000000000000000e+03	3.785670089357183897e-15	7.481023743763891439e-17
4.389000000000000000e+03	3.126026993851915291e-15	7.733030494411598228e-17
4.390000000000000000e+03	2.962971795116146532e-15	5.298845228688355086e-17
4.391000000000000000e+03	3.060860635100919456e-15	2.149897859648673120e-17
4.392000000000000000e+03	2.996157082601781881e-15	1.811966512702389068e-17
4.393000000000000000e+03	3.004164434198442654e-15	1.810195157545910257e-17
4.394000000000000000e+03	3.093854874495831780e-15	1.882493630049080063e-17
4.395000000000000000e+03	3.099077077458889298e-15	1.869041522263786281e-17
4.396000000000000000e+03	2.997622776806909844e-15	1.774084088363633930e-17
4.397000000000000000e+03	3.013877762224830314e-15	1.665563955617160898e-17
4.398000000000000000e+03	2.971309688736838659e-15	1.972308642909938268e-17
4.399000000000000000e+03	3.047224714877011242e-15	1.969968617468501443e-17
4.400000000000000000e+03	3.062766917172121829e-15	1.943768054422636854e-17
4.401000000000000000e+03	2.991369602678744842e-15	1.678834113843835146e-17
4.402000000000000000e+03	2.992736094089400212e-15	1.597812295092340315e-17
4.403000000000000000e+03	2.967613121439344906e-15	2.754076326310508167e-17
4.404000000000000000e+03	3.088122756387113761e-15	3.213655127569855069e-17
4.405000000000000000e+03	2.943659589626122004e-15	3.445840780591796654e-17
4.406000000000000000e+03	2.832624272143921091e-15	3.241080071587799349e-17
4.407000000000000000e+03	2.875601841523360311e-15	1.868809232714891817e-17
4.408000000000000000e+03	2.924672938621184454e-15	1.860578408974074121e-17
4.409000000000000000e+03	3.020925654290431800e-15	1.577948549562895720e-17
4.410000000000000000e+03	3.039189193409297222e-15	1.903753701953957873e-17
4.411000000000000000e+03	3.000753547272767286e-15	2.162644740323482530e-17
4.412000000000000000e+03	2.840415886512312290e-15	2.406335692104043021e-17
4.413000000000000000e+03	3.021943724771867415e-15	3.507826479889597846e-17
4.414000000000000000e+03	3.147997185209020914e-15	3.578592924881149011e-17
4.415000000000000000e+03	3.291407887521240433e-15	3.046863446343633469e-17
4.416000000000000000e+03	3.197976980332952651e-15	2.757894341135606987e-17
4.417000000000000000e+03	3.306144552351932865e-15	2.958951116253557009e-17
4.418000000000000000e+03	3.248052435677291863e-15	3.509667114158566983e-17
4.419000000000000000e+03	2.986415021208048012e-15	3.213609988319749762e-17
4.420000000000000000e+03	2.948753119596537358e-15	2.314451745254382153e-17
4.421000000000000000e+03	2.911299679645451055e-15	1.399308725676708031e-17
4.422000000000000000e+03	2.977234668840035664e-15	1.307032165912972437e-17
4.423000000000000000e+03	2.959613942328324998e-15	2.004784771363290052e-17
4.424000000000000000e+03	2.908726970446366676e-15	2.755434130808284864e-17
4.425000000000000000e+03	2.697604777717901349e-15	2.691947710725068715e-17
4.426000000000000000e+03	2.763763849667670516e-15	2.826652735713775019e-17
4.427000000000000000e+03	2.990163296624356759e-15	2.644286054073753647e-17
4.428000000000000000e+03	2.874478462767978811e-15	2.009142691467895686e-17
4.429000000000000000e+03	2.869346571056330703e-15	2.244320470006177795e-17
4.430000000000000000e+03	3.003515780346877831e-15	2.312245900067841115e-17
4.431000000000000000e+03	3.083824203798717997e-15	1.971549469366850148e-17
4.432000000000000000e+03	3.055779654526242672e-15	2.088196584038938933e-17
4.433000000000000000e+03	3.024476343654757134e-15	3.031529280618446177e-17
4.434000000000000000e+03	2.805307149625175840e-15	3.378560006480754873e-17
4.435000000000000000e+03	2.658344352700056040e-15	3.076301005794984542e-17
4.436000000000000000e+03	2.759208647151341199e-15	3.127363918912293472e-17
4.437000000000000000e+03	3.004130347445442876e-15	3.113195843890057191e-17
4.438000000000000000e+03	2.969869126083917403e-15	1.987622022235798142e-17
4.439000000000000000e+03	3.014012333241443872e-15	1.331519559354565269e-17
4.440000000000000000e+03	3.068186413654059448e-15	1.626738948006442637e-17
4.441000000000000000e+03	3.008431848885959901e-15	2.269750044683179970e-17
4.442000000000000000e+03	3.154164499526938199e-15	2.836795320605944963e-17
4.443000000000000000e+03	3.294366130572364175e-15	2.852913539619437032e-17
4.444000000000000000e+03	3.179847834445957137e-15	2.615210743535028490e-17
4.445000000000000000e+03	3.041333843459261722e-15	2.535698219304262772e-17
4.446000000000000000e+03	3.069691787618259780e-15	1.996536073633342893e-17
4.447000000000000000e+03	3.190414793981553388e-15	2.042270372313921921e-17
4.448000000000000000e+03	3.105545946503649434e-15	2.141134536585206256e-17
4.449000000000000000e+03	3.052070035858015515e-15	2.203772609699860871e-17
4.450000000000000000e+03	3.205254701001756823e-15	2.033605991252303728e-17
4.451000000000000000e+03	3.083024225003716502e-15	2.270535076720799138e-17
4.452000000000000000e+03	3.020309277972745898e-15	2.503398698010803991e-17
4.453000000000000000e+03	2.916037707744662811e-15	2.258729629178586112e-17
4.454000000000000000e+03	2.822255641454379294e-15	2.196617251525009090e-17
4.455000000000000000e+03	2.748114446017180511e-15	1.955233285042271059e-17
4.456000000000000000e+03	2.834015571137205175e-15	2.788800054511070461e-17
4.457000000000000000e+03	2.974694898531406181e-15	3.672761102960884115e-17
4.458000000000000000e+03	3.153047590456647388e-15	3.236355298523814058e-17
4.459000000000000000e+03	3.128426905842669896e-15	3.233927343007727527e-17
4.460000000000000000e+03	2.917201984272140712e-15	3.364455258965451311e-17
4.461000000000000000e+03	3.175633495187042919e-15	2.891413687480737503e-17
4.462000000000000000e+03	3.031154045332377097e-15	2.485366679817522335e-17
4.463000000000000000e+03	3.050123842628983934e-15	2.286420769055093614e-17
4.464000000000000000e+03	3.188138258730813217e-15	2.064300585942291633e-17
4.465000000000000000e+03	3.033848190893478174e-15	2.042337108456569701e-17
4.466000000000000000e+03	3.086417356807364990e-15	3.631071681507226978e-17
4.467000000000000000e+03	3.198683098469312814e-15	5.542602867726902924e-17
4.468000000000000000e+03	3.570782758351917625e-15	7.416354027264936970e-17
4.469000000000000000e+03	3.787597343962998105e-15	3.699423706127797748e-16
4.470000000000000000e+03	4.482204266239485236e-15	5.373892388818793804e-16
4.471000000000000000e+03	9.103185176152019725e-15	5.329187166766207346e-16
4.472000000000000000e+03	6.568938404059467269e-15	5.546192088315749939e-16
4.473000000000000000e+03	3.635305285800723362e-15	5.290915004663007208e-16
4.474000000000000000e+03	3.201333598230291966e-15	2.025017965852924190e-16
4.475000000000000000e+03	3.157015107753124032e-15	3.276222934027169341e-17
4.476000000000000000e+03	3.210917353866466244e-15	2.172558245523882838e-17
4.477000000000000000e+03	3.132476007394051938e-15	2.031851705343435117e-17
4.478000000000000000e+03	3.181417502794316105e-15	1.914570029863682469e-17
