# wl	flux	err
4.992657226562500000e+03	3.647373024124434160e-14	3.232590532541387723e-16
4.993907226562500000e+03	3.636586752592389718e-14	2.821926977200541928e-16
4.995157226562500000e+03	3.646583925874588418e-14	2.465203234165917853e-16
4.996407226562500000e+03	3.701958604924112846e-14	2.232098228923973753e-16
4.997657226562500000e+03	3.663249536761062355e-14	2.953943120711784820e-16
4.998907226562500000e+03	3.489056845970158216e-14	3.302400169627464430e-16
5.000157226562500000e+03	3.301173657357162543e-14	2.945186556461410254e-16
5.001407226562500000e+03	3.318072285294058748e-14	1.962974054897382148e-16
5.002657226562500000e+03	3.462090172334831405e-14	1.705027579808613875e-16
5.003907226562500000e+03	3.551635879109231731e-14	2.171923658172792034e-16
5.005157226562500000e+03	3.468705331202290172e-14	2.782995488307036640e-16
5.006407226562500000e+03	3.276197679247417360e-14	2.622282334868102612e-16
5.007657226562500000e+03	3.280579061817732587e-14	2.396297583075267398e-16
5.008907226562500000e+03	3.432934736392203467e-14	2.137483769371039314e-16
5.010157226562500000e+03	3.546407758115866848e-14	2.177497830015719167e-16
5.011407226562500000e+03	3.501953714034638882e-14	2.374066280773506437e-16
5.012657226562500000e+03	3.315009365696845958e-14	3.023046914398933103e-16
5.013907226562500000e+03	3.237333292421367655e-14	3.512945189058006794e-16
5.015157226562500000e+03	3.411058197783034086e-14	3.931644009960308752e-16
5.016407226562500000e+03	3.724018155753699927e-14	3.480374915843060770e-16
5.017657226562500000e+03	3.938493394854317751e-14	3.268065081647838499e-16
5.018907226562500000e+03	3.965267504343991768e-14	3.509548993519283514e-16
5.020157226562500000e+03	3.731558196080569130e-14	4.032930092251845089e-16
5.021407226562500000e+03	3.389545288504694044e-14	3.631212690196525171e-16
5.022657226562500000e+03	3.242258224054581401e-14	3.607011716712838301e-16
5.023907226562500000e+03	3.379866875698312931e-14	3.453930950465030669e-16
5.025157226562500000e+03	3.516548117113177028e-14	3.074786375420176089e-16
5.026407226562500000e+03	3.498360545083668376e-14	2.580743846504021101e-16
5.027657226562500000e+03	3.399495977187892522e-14	2.667063957118443236e-16
5.028907226562500000e+03	3.441869671711036578e-14	2.494103560643834241e-16
5.030157226562500000e+03	3.608455014399098673e-14	1.958613709858277551e-16
5.031407226562500000e+03	3.737489177005271233e-14	1.093486956477989973e-16
5.032657226562500000e+03	3.784704367901652385e-14	1.256994843291433386e-16
5.033907226562500000e+03	3.729734695246049095e-14	2.363234382531311117e-16
5.035157226562500000e+03	3.526424109205768164e-14	3.210525896897505587e-16
5.036407226562500000e+03	3.384777096528648469e-14	3.080187763794918600e-16
5.037657226562500000e+03	3.436606037258539112e-14	3.254907544845075527e-16
5.038907226562500000e+03	3.331068324520148588e-14	3.398468106877071673e-16
5.040157226562500000e+03	3.080595754713089454e-14	3.373121001018610422e-16
5.041407226562500000e+03	3.020515815772588348e-14	3.054981342003578558e-16
5.042657226562500000e+03	3.221696917088466207e-14	3.309442302675106582e-16
5.043907226562500000e+03	3.424353305903965252e-14	2.954482128631920785e-16
5.045157226562500000e+03	3.626803969689654153e-14	2.520210631574812559e-16
5.046407226562500000e+03	3.772056905051884889e-14	2.047072261929673867e-16
5.047657226562500000e+03	3.687669336842741237e-14	2.653830779005155020e-16
5.048907226562500000e+03	3.447914050356321718e-14	2.967616475887741301e-16
5.050157226562500000e+03	3.317194749417576285e-14	2.721632118768346266e-16
5.051407226562500000e+03	3.407640432458958852e-14	2.295351173073277941e-16
5.052657226562500000e+03	3.518888573803462063e-14	1.978435927399789275e-16
5.053907226562500000e+03	3.539782544007254955e-14	1.555446005151452460e-16
5.055157226562500000e+03	3.554853506106197648e-14	1.456383969784864503e-16
5.056407226562500000e+03	3.616406766314405601e-14	1.530192171387359099e-16
5.057657226562500000e+03	3.702407001594702725e-14	1.773163430331196277e-16
5.058907226562500000e+03	3.716772961084575775e-14	1.992913784595743529e-16
5.060157226562500000e+03	3.724871689796367204e-14	2.278227207699651973e-16
5.061407226562500000e+03	3.726878058749714197e-14	2.330396820700291885e-16
5.062657226562500000e+03	3.606625663103869460e-14	2.882049876382470538e-16
5.063907226562500000e+03	3.392839898188812422e-14	3.033852321112418576e-16
5.065157226562500000e+03	3.242043967020578577e-14	2.837776048915919099e-16
5.066407226562500000e+03	3.281242855980495498e-14	2.290963189123886813e-16
5.067657226562500000e+03	3.290644126516163887e-14	2.081771316330066486e-16
5.068907226562500000e+03	3.281292483275566138e-14	1.890047327682524717e-16
5.070157226562500000e+03	3.341753059930527307e-14	1.955539150509122965e-16
5.071407226562500000e+03	3.321606016843359082e-14	2.069245158790604872e-16
5.072657226562500000e+03	3.315530312154534145e-14	2.603325622152378918e-16
5.073907226562500000e+03	3.454353202259716547e-14	2.705920856255011182e-16
5.075157226562500000e+03	3.487647475367040338e-14	2.683760339416030319e-16
5.076407226562500000e+03	3.390753769858130226e-14	2.634796946461495380e-16
5.077657226562500000e+03	3.390354132400896513e-14	3.134672288894289952e-16
5.078907226562500000e+03	3.317590446743389636e-14	3.169172004537197509e-16
5.080157226562500000e+03	3.177822072144859767e-14	2.630637432034794776e-16
5.081407226562500000e+03	3.128487163422634634e-14	1.598330422773405043e-16
5.082657226562500000e+03	3.137433922715163101e-14	1.681906353756707108e-16
5.083907226562500000e+03	3.231882403388922321e-14	2.180831779783968868e-16
5.085157226562500000e+03	3.372443354766456050e-14	2.408810909778650582e-16
5.086407226562500000e+03	3.474543448890837135e-14	2.058403291523248775e-16
5.087657226562500000e+03	3.466720199341819681e-14	1.983624384728260911e-16
5.088907226562500000e+03	3.435421586314248254e-14	1.667024086834443845e-16
5.090157226562500000e+03	3.443388026787243119e-14	1.628356190329665754e-16
5.091407226562500000e+03	3.505927428319891523e-14	1.961487478931550825e-16
5.092657226562500000e+03	3.637550385544579597e-14	2.531843220308808525e-16
5.093907226562500000e+03	3.627508323387520778e-14	2.867422639515372846e-16
5.095157226562500000e+03	3.449715559642652859e-14	3.022683334873040266e-16
5.096407226562500000e+03	3.407937291106289787e-14	2.876043805211729670e-16
5.097657226562500000e+03	3.467319731472237297e-14	3.365139891085703061e-16
5.098907226562500000e+03	3.351378733529194904e-14	3.248035184065612992e-16
5.100157226562500000e+03	3.249325651631532183e-14	2.577298603865365924e-16
5.101407226562500000e+03	3.272570964226856113e-14	1.516823875503960541e-16
5.102657226562500000e+03	3.317327697116062332e-14	1.112453942077538205e-16
5.103907226562500000e+03	3.311115801990865008e-14	9.384494196544423159e-17
5.105157226562500000e+03	3.287041007604990680e-14	9.972543008929123226e-17
5.106407226562500000e+03	3.259046334253648289e-14	1.117486352942464890e-16
5.107657226562500000e+03	3.249317307403259428e-14	1.286116132737857377e-16
5.108907226562500000e+03	3.283900081868675682e-14	1.247119666007565492e-16
5.110157226562500000e+03	3.304873509028335960e-14	1.276966504639795076e-16
5.111407226562500000e+03	3.328459728650181389e-14	1.509305177978596780e-16
5.112657226562500000e+03	3.364394936842852879e-14	2.174399160407834673e-16
5.113907226562500000e+03	3.468331101082545039e-14	2.686553940137675774e-16
5.115157226562500000e+03	3.593503033336237725e-14	2.914563224215431271e-16
5.116407226562500000e+03	3.611448610555650938e-14	2.748937257242510136e-16
5.117657226562500000e+03	3.613165443977396779e-14	2.942366252989398172e-16
5.118907226562500000e+03	3.551258846525723665e-14	2.764457246556924047e-16
5.120157226562500000e+03	3.432120814341878370e-14	2.353930808328897494e-16
5.121407226562500000e+03	3.356250515058594974e-14	2.086178956297685508e-16
5.122657226562500000e+03	3.287908228847881169e-14	2.594505760792436124e-16
5.123907226562500000e+03	3.156117816079532578e-14	2.602936403883626535e-16
5.125157226562500000e+03	3.118455281930449303e-14	2.233300279450167175e-16
5.126407226562500000e+03	3.169034911128423762e-14	1.691755530581233621e-16
5.127657226562500000e+03	3.183863831556014460e-14	1.924465539852895541e-16
5.128907226562500000e+03	3.155856376184307559e-14	2.258262560179384179e-16
5.130157226562500000e+03	3.178223567712654526e-14	2.706519283025217752e-16
5.131407226562500000e+03	3.370859516679419037e-14	2.704307284345361563e-16
5.132657226562500000e+03	3.486797292519368934e-14	2.473472674143817359e-16
5.133907226562500000e+03	3.453023926436595712e-14	2.231280232931501885e-16
5.135157226562500000e+03	3.485993014844141675e-14	2.149017757818192391e-16
5.136407226562500000e+03	3.513854223380349722e-14	2.162117613356322518e-16
5.137657226562500000e+03	3.407344887240650472e-14	2.901691721311087129e-16
5.138907226562500000e+03	3.268123556911878176e-14	3.224332096165535078e-16
5.140157226562500000e+03	3.301364401519791320e-14	3.258678131481563781e-16
5.141407226562500000e+03	3.394837436806411391e-14	2.710633072513345327e-16
5.142657226562500000e+03	3.355509687848650750e-14	2.420465699643443597e-16
5.143907226562500000e+03	3.335088557674813182e-14	2.168881954492075632e-16
5.145157226562500000e+03	3.273281581962427899e-14	1.985562512037028633e-16
5.146407226562500000e+03	3.189963485068088433e-14	1.638691505516614687e-16
5.147657226562500000e+03	3.231454552410511115e-14	1.814949765476296101e-16
5.148907226562500000e+03	3.290630317442489446e-14	1.915330963422063894e-16
5.150157226562500000e+03	3.245384098249895618e-14	1.961039404599414332e-16
5.151407226562500000e+03	3.136823362086979394e-14	1.698137775953761209e-16
5.152657226562500000e+03	3.027000687144593191e-14	1.885271957785026102e-16
5.153907226562500000e+03	3.035566851734730054e-14	2.569619631172495205e-16
5.155157226562500000e+03	3.254530429450284540e-14	3.253242345648972159e-16
5.156407226562500000e+03	3.587627983024561036e-14	3.094876854916533671e-16
5.157657226562500000e+03	3.820505387402665957e-14	2.769688912492637902e-16
5.158907226562500000e+03	3.851879471641176089e-14	2.474028443429955852e-16
5.160157226562500000e+03	3.820576241220516261e-14	2.577063306202820406e-16
5.161407226562500000e+03	3.770989238066311792e-14	2.845101971243329751e-16
5.162657226562500000e+03	3.633401069864406366e-14	3.316653810267518874e-16
5.163907226562500000e+03	3.568832444511317793e-14	3.433516169649814219e-16
5.165157226562500000e+03	3.405136233475826695e-14	3.674349960138282826e-16
5.166407226562500000e+03	3.145506155200231841e-14	3.208157752576387434e-16
5.167657226562500000e+03	3.178613516078135521e-14	3.414253701650819178e-16
5.168907226562500000e+03	3.381845965608910310e-14	3.738210422114249066e-16
5.170157226562500000e+03	3.309796101420086589e-14	4.151430608247354083e-16
5.171407226562500000e+03	2.926369533205706709e-14	3.576868983919680989e-16
5.172657226562500000e+03	2.676347064235232730e-14	2.489098648979892511e-16
5.173907226562500000e+03	2.714625297979280326e-14	2.030269691853326156e-16
5.175157226562500000e+03	2.903944491154969742e-14	2.147091486459880217e-16
5.176407226562500000e+03	3.069728381282145828e-14	1.495956629673316745e-16
5.177657226562500000e+03	3.089035628886218369e-14	1.047445508915336751e-16
5.178907226562500000e+03	3.024587287330767211e-14	1.098416941720815353e-16
5.180157226562500000e+03	2.911160698948725095e-14	1.433144083383972540e-16
5.181407226562500000e+03	2.759307280869778905e-14	1.291654532856418270e-16
5.182657226562500000e+03	2.692219634824628746e-14	1.262522768245968563e-16
5.183907226562500000e+03	2.767713833052771109e-14	1.955542307072671434e-16
5.185157226562500000e+03	2.995234224919947094e-14	2.775796393299979328e-16
5.186407226562500000e+03	3.319688961052101719e-14	2.555943542055403839e-16
5.187657226562500000e+03	3.526741881729661636e-14	2.105906079437627078e-16
5.188907226562500000e+03	3.603655100952379112e-14	2.166661155207157809e-16
5.190157226562500000e+03	3.593709233857255219e-14	2.924365380652750028e-16
5.191407226562500000e+03	3.363602509237491634e-14	3.214674352688356552e-16
5.192657226562500000e+03	3.193447452482911458e-14	3.118578404057089424e-16
5.193907226562500000e+03	3.310840858908496057e-14	2.656220980261378136e-16
5.195157226562500000e+03	3.488183496965167191e-14	2.496972935078021390e-16
5.196407226562500000e+03	3.696640213603857417e-14	2.444650740457139826e-16
5.197657226562500000e+03	3.874558564394512982e-14	2.449483356271933492e-16
5.198907226562500000e+03	3.864920866344532653e-14	2.106639073776566636e-16
5.200157226562500000e+03	3.752413395486686423e-14	1.920472716192739327e-16
5.201407226562500000e+03	3.590111620244614860e-14	1.892835713412578593e-16
5.202657226562500000e+03	3.386912140645367004e-14	2.800689681928703103e-16
5.203907226562500000e+03	3.101166154810723637e-14	3.416119177810294721e-16
5.205157226562500000e+03	2.802253629608208233e-14	3.201568912800224954e-16
5.206407226562500000e+03	2.659450187471179894e-14	2.234179603077100485e-16
5.207657226562500000e+03	2.611439327992537348e-14	2.248295057617177667e-16
5.208907226562500000e+03	2.628264535889719106e-14	3.189923933727057712e-16
5.210157226562500000e+03	2.887741554452340474e-14	4.873293469832458091e-16
5.211407226562500000e+03	3.456487108698468187e-14	5.063924242167365440e-16
5.212657226562500000e+03	3.948957677864506002e-14	4.224342404631797978e-16
5.213907226562500000e+03	4.049283784952349476e-14	2.549653263834290507e-16
5.215157226562500000e+03	3.927966961856808849e-14	1.976916008818487438e-16
5.216407226562500000e+03	3.866188673207849918e-14	1.883352393670948139e-16
5.217657226562500000e+03	4.006586152357333196e-14	2.404361636139037135e-16
5.218907226562500000e+03	4.192808184572905734e-14	2.315000059795816013e-16
5.220157226562500000e+03	4.296253281196309997e-14	1.949319262140106297e-16
5.221407226562500000e+03	4.291210648003817741e-14	1.887219567098193605e-16
5.222657226562500000e+03	4.095996132337259221e-14	2.886076155391397927e-16
5.223907226562500000e+03	3.778700731927392448e-14	3.131065653568414778e-16
5.225157226562500000e+03	3.515930051819969153e-14	2.804631216958468837e-16
5.226407226562500000e+03	3.424397927089994444e-14	2.815748866682029395e-16
5.227657226562500000e+03	3.592339435089116292e-14	3.914672846523660825e-16
5.228907226562500000e+03	3.914986669618905506e-14	3.868638028658950312e-16
5.230157226562500000e+03	4.117315994456786937e-14	3.097820196613825983e-16
5.231407226562500000e+03	4.110144799187008875e-14	2.979780288788217473e-16
5.232657226562500000e+03	3.948163710139786594e-14	3.610107445901709204e-16
5.233907226562500000e+03	3.985444283573958657e-14	3.601074095830460609e-16
5.235157226562500000e+03	4.220950785872779556e-14	3.143146051818250753e-16
5.236407226562500000e+03	4.409232558742473275e-14	1.910412866988795889e-16
5.237657226562500000e+03	4.436878437123307234e-14	1.495968917156641465e-16
5.238907226562500000e+03	4.366062408038637295e-14	1.310490883536204406e-16
5.240157226562500000e+03	4.320988799268928609e-14	1.020393239274571335e-16
5.241407226562500000e+03	4.313980369661360348e-14	7.328829221889904594e-17
5.242657226562500000e+03	4.325719048704625494e-14	1.150563647114937259e-16
5.243907226562500000e+03	4.376422373569395653e-14	2.008532135196662117e-16
5.245157226562500000e+03	4.345640998248363513e-14	3.440684650956394433e-16
5.246407226562500000e+03	4.055686041532409326e-14	4.132917815671240869e-16
5.247657226562500000e+03	3.886396028767542539e-14	4.323822406665272927e-16
5.248907226562500000e+03	3.980752352858351405e-14	3.859176611606375847e-16
5.250157226562500000e+03	3.956754372535159702e-14	3.210020255621632549e-16
5.251407226562500000e+03	3.926461349259788522e-14	2.440259755997933580e-16
5.252657226562500000e+03	4.044911176018616757e-14	2.488192609140091059e-16
5.253907226562500000e+03	4.099273156367149545e-14	2.740648560509007012e-16
5.255157226562500000e+03	4.094241959030549276e-14	3.170485931639554321e-16
5.256407226562500000e+03	4.262660362820522608e-14	3.034741908834995755e-16
5.257657226562500000e+03	4.479571557278813945e-14	2.552995980350373660e-16
5.258907226562500000e+03	4.515407521851827660e-14	2.110728506144212280e-16
5.260157226562500000e+03	4.358448678755385961e-14	2.871700833454055429e-16
5.261407226562500000e+03	4.034623481097154293e-14	3.145577273327921477e-16
5.262657226562500000e+03	3.693974262511026355e-14	3.299674728990324472e-16
5.263907226562500000e+03	3.456170247056599613e-14	3.042453446280571749e-16
5.265157226562500000e+03	3.315087786010979602e-14	3.167042312750743642e-16
5.266407226562500000e+03	3.349270331545283248e-14	3.383345702465279400e-16
5.267657226562500000e+03	3.455320983969835663e-14	4.172542333907240024e-16
5.268907226562500000e+03	3.293127526622548733e-14	4.534407731595012133e-16
5.270157226562500000e+03	3.193582593265185341e-14	4.772389685745614058e-16
5.271407226562500000e+03	3.534878354107333384e-14	4.389095885651013988e-16
5.272657226562500000e+03	3.918928971794130328e-14	3.681007967973286669e-16
5.273907226562500000e+03	4.076698591089463233e-14	2.820243090232760200e-16
5.275157226562500000e+03	4.113458528355285141e-14	2.944668944439728182e-16
5.276407226562500000e+03	4.237290064653017972e-14	2.924545742861867005e-16
5.277657226562500000e+03	4.471101786860198161e-14	2.736806102040109973e-16
5.278907226562500000e+03	4.530546781865266044e-14	2.103281367243103336e-16
5.280157226562500000e+03	4.378207496562714934e-14	2.501940316294500755e-16
5.281407226562500000e+03	4.104454603383217728e-14	2.521242905398911866e-16
5.282657226562500000e+03	3.932822531062590802e-14	2.707934280333527851e-16
5.283907226562500000e+03	4.029052232056866001e-14	3.201865053096876324e-16
5.285157226562500000e+03	4.332386709525238874e-14	3.388811733938877086e-16
5.286407226562500000e+03	4.594996470641433456e-14	2.320448649810034223e-16
5.287657226562500000e+03	4.618077826728802764e-14	1.540427559462846132e-16
5.288907226562500000e+03	4.560749989611840013e-14	1.244332266796310714e-16
5.290157226562500000e+03	4.579023522506126690e-14	1.041946680427218649e-16
5.291407226562500000e+03	4.610170799351290235e-14	7.749793082309203775e-17
5.292657226562500000e+03	4.586835951411815508e-14	8.507736735194457585e-17
5.293907226562500000e+03	4.532816434084064188e-14	1.842896862835348372e-16
5.295157226562500000e+03	4.356782804928141294e-14	3.515114481312659735e-16
5.296407226562500000e+03	3.927263090764106683e-14	4.294933097158048215e-16
5.297657226562500000e+03	3.603385959027661865e-14	4.689804833073040710e-16
5.298907226562500000e+03	3.745464501305151182e-14	4.500633625476243676e-16
5.300157226562500000e+03	4.029084044216224060e-14	3.863659757400094510e-16
5.301407226562500000e+03	4.175370160332298006e-14	2.621357703760386320e-16
5.302657226562500000e+03	4.354248656731852480e-14	2.760575316214592115e-16
5.303907226562500000e+03	4.590132677501096884e-14	2.583958601858656123e-16
5.305157226562500000e+03	4.705280586055968283e-14	1.987707108615640705e-16
5.306407226562500000e+03	4.632116695142654907e-14	1.769781834987525595e-16
5.307657226562500000e+03	4.567185301966818642e-14	1.974422981648651006e-16
5.308907226562500000e+03	4.655589722410055219e-14	1.790595910947782993e-16
5.310157226562500000e+03	4.730347406957978833e-14	1.310162339679903414e-16
5.311407226562500000e+03	4.717407882602693851e-14	9.774816703352768349e-17
5.312657226562500000e+03	4.672282386895836903e-14	1.095001049260391357e-16
5.313907226562500000e+03	4.681638039662425397e-14	1.293395301464101762e-16
5.315157226562500000e+03	4.784692201783062748e-14	1.492781261895158148e-16
5.316407226562500000e+03	4.888691508539650329e-14	1.409666941061037241e-16
5.317657226562500000e+03	4.828063701415488709e-14	1.778445086676858388e-16
5.318907226562500000e+03	4.657161033761100831e-14	1.704564639886758658e-16
5.320157226562500000e+03	4.533761007219062444e-14	1.253578409341310453e-16
5.321407226562500000e+03	4.475854377279088760e-14	1.719549491723411255e-16
5.322657226562500000e+03	4.354473382522506080e-14	3.161205833467395716e-16
5.323907226562500000e+03	4.170581048812077069e-14	3.638385675705284279e-16
5.325157226562500000e+03	4.127902068227506366e-14	3.928186942847253510e-16
5.326407226562500000e+03	3.987061599307473619e-14	4.647101440033995621e-16
5.327657226562500000e+03	3.554173348105213490e-14	5.480634636080509320e-16
5.328907226562500000e+03	3.450783891831169928e-14	5.411072759955336157e-16
5.330157226562500000e+03	3.849442711195517751e-14	5.362996689594514628e-16
5.331407226562500000e+03	4.300122257244705182e-14	3.632376127787479922e-16
5.332657226562500000e+03	4.482586458027884005e-14	2.307770721581099117e-16
5.333907226562500000e+03	4.594475682703558824e-14	1.935782292007099889e-16
5.335157226562500000e+03	4.670726438938633485e-14	1.663306008355088867e-16
5.336407226562500000e+03	4.622369029607886182e-14	1.269102798819537687e-16
5.337657226562500000e+03	4.533235115822987235e-14	2.079608261281065984e-16
5.338907226562500000e+03	4.356808960477976580e-14	3.200810521467131050e-16
5.340157226562500000e+03	4.110955758330964564e-14	3.667529252918221408e-16
5.341407226562500000e+03	4.128499477893379008e-14	3.320114291403248598e-16
5.342657226562500000e+03	4.365786221682456683e-14	3.140038017574570925e-16
5.343907226562500000e+03	4.446458998891431538e-14	2.935362204578292544e-16
5.345157226562500000e+03	4.354627159520762306e-14	3.383100392916166250e-16
5.346407226562500000e+03	4.293140163364248784e-14	3.468814140958472902e-16
5.347657226562500000e+03	4.279054911817777752e-14	3.732017849514883616e-16
5.348907226562500000e+03	4.220088986520517575e-14	3.618108838327931656e-16
5.350157226562500000e+03	4.374869181877194098e-14	3.633457253757888886e-16
5.351407226562500000e+03	4.675891301120941154e-14	2.918722016636398031e-16
5.352657226562500000e+03	4.788246519108939768e-14	2.145982688411891824e-16
5.353907226562500000e+03	4.787812318608890857e-14	1.742599736142304072e-16
5.355157226562500000e+03	4.857425715111793610e-14	1.581996951008371487e-16
5.356407226562500000e+03	4.964166585033227950e-14	1.089169311398607695e-16
5.357657226562500000e+03	5.034815421729278943e-14	8.453571645082285610e-17
5.358907226562500000e+03	5.029495455134754374e-14	8.593671347045325646e-17
5.360157226562500000e+03	4.960454595226780011e-14	1.085614275257400480e-16
5.361407226562500000e+03	4.865485880089414125e-14	1.028798243593408417e-16
5.362657226562500000e+03	4.802015563454404599e-14	1.379851279425493798e-16
5.363907226562500000e+03	4.715334384294370433e-14	1.811675735346383218e-16
5.365157226562500000e+03	4.602452881189562592e-14	1.887200046987338349e-16
5.366407226562500000e+03	4.566873545990067282e-14	1.758872148595106698e-16
5.367657226562500000e+03	4.554906183085494132e-14	2.604390126366089935e-16
5.368907226562500000e+03	4.396076204092993258e-14	3.924218355331241210e-16
5.370157226562500000e+03	4.031366440818367814e-14	4.819238673023436460e-16
5.371407226562500000e+03	3.828702703118447839e-14	4.590104344681449078e-16
5.372657226562500000e+03	4.154014329072427210e-14	5.195980444834988042e-16
5.373907226562500000e+03	4.613597773060213076e-14	4.345697238426763451e-16
5.375157226562500000e+03	4.866343170586065128e-14	2.596234239616983093e-16
5.376407226562500000e+03	4.889685781522101706e-14	1.615200694773775271e-16
5.377657226562500000e+03	4.903591067453565159e-14	1.651682592175886958e-16
5.378907226562500000e+03	4.983829979970895029e-14	1.478947800926554854e-16
5.380157226562500000e+03	4.990370513613903645e-14	1.389349636715580284e-16
5.381407226562500000e+03	4.887518027152298185e-14	1.981895158205407067e-16
5.382657226562500000e+03	4.692528963871705755e-14	2.735972511822578521e-16
5.383907226562500000e+03	4.612916864828790476e-14	2.763720814780407671e-16
5.385157226562500000e+03	4.742843394506753589e-14	2.479747427137036009e-16
5.386407226562500000e+03	4.865177105296529770e-14	1.681120973441175119e-16
5.387657226562500000e+03	4.828064825999697436e-14	1.843789387492092105e-16
5.388907226562500000e+03	4.684796168004303847e-14	2.008743946295611205e-16
5.390157226562500000e+03	4.563711547411016604e-14	1.847524388734643976e-16
5.391407226562500000e+03	4.526625916190199789e-14	1.610937825986973510e-16
5.392657226562500000e+03	4.474217268419545946e-14	2.044474787536858140e-16
5.393907226562500000e+03	4.391908398220908959e-14	2.623868464686700102e-16
5.395157226562500000e+03	4.301744911069929942e-14	3.686123753038780013e-16
5.396407226562500000e+03	4.111405054884607229e-14	4.330381520119003211e-16
5.397657226562500000e+03	4.109202267588924603e-14	5.200040953989785526e-16
5.398907226562500000e+03	4.428687358018284956e-14	4.696789534010063211e-16
5.400157226562500000e+03	4.618114793246867256e-14	3.139636525968750387e-16
5.401407226562500000e+03	4.652985052018348910e-14	2.259975321693405943e-16
5.402657226562500000e+03	4.604185352246200280e-14	3.396420723142627043e-16
5.403907226562500000e+03	4.304770979292366442e-14	4.365855758966577800e-16
5.405157226562500000e+03	3.966340437963369793e-14	4.298481154168482698e-16
5.406407226562500000e+03	3.978625104798295030e-14	3.933511119714356019e-16
5.407657226562500000e+03	4.238175723873642541e-14	4.536253411307380243e-16
5.408907226562500000e+03	4.229623956218778468e-14	4.422159912546103469e-16
5.410157226562500000e+03	4.159509891104191602e-14	4.442450649253119035e-16
5.411407226562500000e+03	4.436265616918713211e-14	3.895595107267220881e-16
5.412657226562500000e+03	4.783778096839150779e-14	3.150652987397034111e-16
5.413907226562500000e+03	4.901677360663778733e-14	2.428033478494754980e-16
5.415157226562500000e+03	4.867811139821766011e-14	2.416928920914459894e-16
5.416407226562500000e+03	4.933100713750546544e-14	2.233154807268948194e-16
5.417657226562500000e+03	5.056841766683331850e-14	2.096240966989317870e-16
5.418907226562500000e+03	5.008808611348421883e-14	2.226598605690475047e-16
5.420157226562500000e+03	4.866238981448554665e-14	2.421850459550233632e-16
5.421407226562500000e+03	4.860800063794672215e-14	2.474523593303980775e-16
5.422657226562500000e+03	4.898080591096676954e-14	3.134600461508271789e-16
5.423907226562500000e+03	4.787594687288044616e-14	3.324995513938806473e-16
5.425157226562500000e+03	4.780240295691383587e-14	3.346655517703331809e-16
5.426407226562500000e+03	4.922867543124611219e-14	3.396335670908303296e-16
5.427657226562500000e+03	4.878500858170179282e-14	5.197133071160637781e-16
5.428907226562500000e+03	4.489049537721835110e-14	6.209071016312667259e-16
5.430157226562500000e+03	4.254008446149866689e-14	5.773491546266114835e-16
5.431407226562500000e+03	4.398041924211930262e-14	4.451221252405048905e-16
5.432657226562500000e+03	4.406282557392551519e-14	3.948099363682780685e-16
5.433907226562500000e+03	4.284841310639221590e-14	3.572553388300526800e-16
5.435157226562500000e+03	4.291226868218488486e-14	3.468842648829555237e-16
5.436407226562500000e+03	4.512637354375302688e-14	3.020787142780720735e-16
5.437657226562500000e+03	4.757400464063013372e-14	2.429861207586991917e-16
5.438907226562500000e+03	4.931651676938670711e-14	1.957167193205263464e-16
5.440157226562500000e+03	5.093709719570984686e-14	1.649147264847985207e-16
5.441407226562500000e+03	5.189785547802529775e-14	1.161778634946983435e-16
5.442657226562500000e+03	5.179655323771915041e-14	1.958255174535625811e-16
5.443907226562500000e+03	5.017051131066835470e-14	3.601386568653832589e-16
5.445157226562500000e+03	4.626544895554174334e-14	5.020041307491570609e-16
5.446407226562500000e+03	4.205331486528372812e-14	4.670633522911727693e-16
5.447657226562500000e+03	4.221787549468978246e-14	4.675619879343746079e-16
5.448907226562500000e+03	4.548048637189691845e-14	4.012236239279009807e-16
5.450157226562500000e+03	4.774402579261560683e-14	2.361964593201606270e-16
5.451407226562500000e+03	4.825415924976091528e-14	1.240417382478903026e-16
5.452657226562500000e+03	4.759825137746322179e-14	2.236888190896083745e-16
5.453907226562500000e+03	4.547793783818072698e-14	3.696293937833317041e-16
5.455157226562500000e+03	4.280694114111548832e-14	4.343461892527005700e-16
5.456407226562500000e+03	4.349801001412172345e-14	4.290668086534537999e-16
5.457657226562500000e+03	4.728310382610351899e-14	4.125431633427848401e-16
5.458907226562500000e+03	4.909282073477470756e-14	2.788763240914658175e-16
5.460157226562500000e+03	4.821257583280075493e-14	2.368525646948205550e-16
5.461407226562500000e+03	4.652077219788469157e-14	2.191596280946485899e-16
5.462657226562500000e+03	4.554417761876488017e-14	2.357294731222813218e-16
5.463907226562500000e+03	4.594342366441338324e-14	2.551773811417765325e-16
5.465157226562500000e+03	4.744834051013132297e-14	2.465355485054042804e-16
5.466407226562500000e+03	4.849789062429256409e-14	1.913442932470523228e-16
5.467657226562500000e+03	4.922225229662623661e-14	1.983156315762818523e-16
5.468907226562500000e+03	4.885942162808966086e-14	2.385805429938650626e-16
5.470157226562500000e+03	4.744868805043438178e-14	2.579793258770871349e-16
5.471407226562500000e+03	4.705785277024426638e-14	2.339361092244765843e-16
5.472657226562500000e+03	4.711367450492926857e-14	2.508273488046438126e-16
5.473907226562500000e+03	4.621606604190251707e-14	2.623572497036146923e-16
5.475157226562500000e+03	4.542143383330892388e-14	3.083306458864274736e-16
5.476407226562500000e+03	4.424035101696510629e-14	3.201191175968392082e-16
